author,updated_at,like_count,text,video_id,public
@saptarshichoudhury513,2024-07-01T15:37:03Z,0,"Kya faltu ke topic mein parliament mein speech de rha hai, balki press conference mein dena chaiye.. Pappu to pappu hi hai.. Agar modi aloo se sona nikle lekar joke karne lage, to ro denge..",uX7xsHsmSSo,TRUE
@vrindavanproparties9976,2024-07-01T15:37:02Z,0,RAM OUR RAVAN KE...BEECH...SAVVAADH...,uX7xsHsmSSo,TRUE
@chauhanrajnikantjashvantbh8326,2024-07-01T15:36:53Z,0,Rahul baba hindu card khelte hue.,uX7xsHsmSSo,TRUE
@tenzingjimbabhutia6264,2024-07-01T15:36:36Z,0,Maja aya,uX7xsHsmSSo,TRUE
@Iam_Maggie23,2024-07-01T15:36:31Z,0,Is this the strong opposition...what bullshit,uX7xsHsmSSo,TRUE
@mohan1651,2024-07-01T15:36:25Z,0,"RSS, BJP, and Modi have always worked for hindus, and Congress always worked for muslims. That's a fact",uX7xsHsmSSo,TRUE
@shahbazansari2088,2024-07-01T15:36:24Z,0,Rahul sir is real leader of our country,uX7xsHsmSSo,TRUE
@viralbkchodi-j1e,2024-07-01T15:36:17Z,0,Real prime minister hai rahul gandhi modi nai Manta mai prime minister,uX7xsHsmSSo,TRUE
@shekharchintu8686,2024-07-01T15:36:11Z,0,"Pappu,kya bolna chahte hai.",uX7xsHsmSSo,TRUE
@nationfirst9527,2024-07-01T15:36:01Z,0,Why this rahul dog take hindu word tgen why he didn't talk muslims Or cristians,uX7xsHsmSSo,TRUE
@tirupathipravalika,2024-07-01T15:35:53Z,0,Cartoon network pappu please grown up.,uX7xsHsmSSo,TRUE
@S0NGOKU-K4KAROT,2024-07-01T15:35:27Z,0,"How dare he says wrong about Hindus.... 
If congress supports secularism then how is this correct.... absolutely wrong...",uX7xsHsmSSo,TRUE
@nationfirst9527,2024-07-01T15:35:26Z,0,Rip khangress sorry to all hindus for voting for anti hindu khangress  never vote khangress,uX7xsHsmSSo,TRUE
@SIRAJPAGAJADE,2024-07-01T15:35:14Z,0,Rahul sir explain well education most important to everyone it's best example evry  india . Educated pm ku lavo indians desh hal bhot bura hai. Pm badlo desh bachavo.,uX7xsHsmSSo,TRUE
@Arnab28838,2024-07-01T15:34:49Z,0,Rahul Gandhi aj vi pappu hi hay or age vi rahega.,uX7xsHsmSSo,TRUE
@amitgopal8199,2024-07-01T15:34:47Z,1,Modi is not hindu but grandson of firoz khan and son of Sonia is hindu wah secular parliament,uX7xsHsmSSo,TRUE
@hodophile5384,2024-07-01T15:34:46Z,0,Gg,uX7xsHsmSSo,TRUE
@AshunaKanato,2024-07-01T15:34:40Z,0,Long live Rahul ji full support from Nagaland,uX7xsHsmSSo,TRUE
@sarathsrt,2024-07-01T15:34:28Z,0,You are anti Hindu...I'm a proud Hindu...you want Muslim vote..go and get ..,uX7xsHsmSSo,TRUE
@rrrkk,2024-07-01T15:34:28Z,0,Hindu hater,uX7xsHsmSSo,TRUE
@sankhilbungtinglamkang9370,2024-07-01T15:34:17Z,0,Rahul Gandhi is a genius person,uX7xsHsmSSo,TRUE
@mayank-kx9tc,2024-07-01T15:34:10Z,0,Om birla ki halat bhut kharab ha bechara soch raha hai kya karunn,uX7xsHsmSSo,TRUE
@anindyasengupta9312,2024-07-01T15:34:07Z,0,Bharatvarsh ati himsa ki desh hai. Ahimsa my foot.,uX7xsHsmSSo,TRUE
@AbdulKrishna859,2024-07-01T15:34:04Z,0,Bande me Dum to he,uX7xsHsmSSo,TRUE
@nareshshaw3959,2024-07-01T15:34:00Z,0,"If hindu doesn't have to lie or cheat than what Shri Krishna does in Mahabharata. 

Only one sentence  - Dharm ke liye adharm karna bhi dharm hota hai. 

Rahul Gandhi jo hindu hai hi nhi unhe kaise yeh baate pata hogi.",uX7xsHsmSSo,TRUE
@santoshr4212,2024-07-01T15:33:53Z,0,"Why people give bhashan, come to point and target the govt. You deviate and they govt take you to different ride",uX7xsHsmSSo,TRUE
@LyanKhs,2024-07-01T15:33:48Z,0,Rahul jindabad,uX7xsHsmSSo,TRUE
@nicksingh7391,2024-07-01T15:33:48Z,0,Rahul mature hogaya...keep it up,uX7xsHsmSSo,TRUE
@chandankumarmahanta3263,2024-07-01T15:33:29Z,1,Finally a strong opponent to challenge them . Country is healing slowly,uX7xsHsmSSo,TRUE
@UBshort24,2024-07-01T15:33:24Z,1,Real power of rahul gandhi,uX7xsHsmSSo,TRUE
@anindyasengupta9312,2024-07-01T15:33:24Z,0,Bullshit dramabaji.,uX7xsHsmSSo,TRUE
@himanshugarg7240,2024-07-01T15:33:23Z,0,Non-vegetarian logon ko hmare prabhu shiv shanker ki photo ko haath lgane ka koi hakk nhi,uX7xsHsmSSo,TRUE
@nio-e8r,2024-07-01T15:33:21Z,0,he is not rahul gandhi he was rahul khan according to his grand father,uX7xsHsmSSo,TRUE
@SupsNeet,2024-07-01T15:33:15Z,0,Desperate times need desperate measures.... Shiv ji waits until there is a stance in the order but if it breaks then he comes to the action,uX7xsHsmSSo,TRUE
@amyhitler,2024-07-01T15:33:04Z,0,Best speech in decades by an Indian  leader..great leader indeed.,uX7xsHsmSSo,TRUE
@nazeemparamitaindian4530,2024-07-01T15:33:03Z,0,Rahul ji laajawab bas,uX7xsHsmSSo,TRUE
@yt.shubhansh,2024-07-01T15:32:57Z,0,"Great....now they've got to work, the BJP.
Bohot kar liya religion ka naatak, am not supporting any party be it congress or BJP but if you're in government do what you are supposed to do.
Bakwas karke 5 saal waste nahi karna.",uX7xsHsmSSo,TRUE
@SumanNath25,2024-07-01T15:32:51Z,0,BJP is not whole Hindu community. Modi is not the whole hindu community. He has a point.,uX7xsHsmSSo,TRUE
@TLSEXPLORE,2024-07-01T15:32:51Z,1,Kabhi-kabhi lagta hai sala  Pappu ichh entertainment hai,uX7xsHsmSSo,TRUE
@adilahmed3955,2024-07-01T15:32:50Z,0,"Man, the Ferocity.",uX7xsHsmSSo,TRUE
@VIKAs-x8q,2024-07-01T15:32:22Z,0,rahul like every one has hand  so vote for congress,uX7xsHsmSSo,TRUE
@SheikhFarhan7869,2024-07-01T15:32:19Z,0,BJP hi ekmatra party hai jo tumhare rights k liye khadi rahti hai,uX7xsHsmSSo,TRUE
@TrollWines,2024-07-01T15:31:43Z,0,Happy to see raaga holding shiva photo.. Congress finally accept hindus as their voters,uX7xsHsmSSo,TRUE
@s.nitinnitin4449,2024-07-01T15:31:37Z,0,Papppu,uX7xsHsmSSo,TRUE
@PaddaBhuia,2024-07-01T15:31:33Z,2,Thanks to Sonia Gandhi who taught her children like this an extraordinary educated person,uX7xsHsmSSo,TRUE
@dilnalam9323,2024-07-01T15:31:31Z,0,Isbar parlament m alag maza dikh raha,uX7xsHsmSSo,TRUE
@vlharinaidu100,2024-07-01T15:31:26Z,0,Good marketing Sir,uX7xsHsmSSo,TRUE
@landofyoutubers,2024-07-01T15:31:19Z,0,NOW INDIA WILL MARCH AHEAD WITH SUCH STRONG OPPOSITION,uX7xsHsmSSo,TRUE
@sarojbaral2427,2024-07-01T15:31:18Z,0,"oooo bahii papu ji bo jo hey na jika pic dikha rehey ho bo hey ""HAR HAR MAHA DEV "" I  think u know that lord siva has another name called ""LORD OF DISTROYER ""  and yes gandhi ji na sirf non violence bol te the kabhi tho hatiyar uthake ladha ni na samne jake",uX7xsHsmSSo,TRUE
@HirakDas-q7t,2024-07-01T15:31:18Z,0,kyu nhi dekha sakta maahakal ka photo,uX7xsHsmSSo,TRUE
@ZaidKhan._.22,2024-07-01T15:31:02Z,0,pk,uX7xsHsmSSo,TRUE
@Cringe765,2024-07-01T15:31:02Z,0,Now watsaap university will be filled with misinformation to distract hindus with core issues.,uX7xsHsmSSo,TRUE
@VIKAs-x8q,2024-07-01T15:31:00Z,0,he is just talking about his party symbol other than countries issues,uX7xsHsmSSo,TRUE
@MobileTech1878,2024-07-01T15:31:00Z,0,Accha laga sach bola aur sach se dho kar rakh diya BJP ko,uX7xsHsmSSo,TRUE
@casirajmorani,2024-07-01T15:30:53Z,0,Very good rg,uX7xsHsmSSo,TRUE
@lais5253,2024-07-01T15:30:26Z,0,"When idea of religion is been discussed and analyse in parliament instead of economy health and future welfare that parliament is not less than a group of fanatic leading the country and the future is dark . Be it any relegion, religion should not be a part of parliamentary discussion. A good time wasted trying to project who is who and who is not but at core they behaves the same.",uX7xsHsmSSo,TRUE
@movieocean5878,2024-07-01T15:30:12Z,0,awesome Rahul,uX7xsHsmSSo,TRUE
@abhimanyubhandari1194,2024-07-01T15:30:12Z,0,None of his thing make no sense,uX7xsHsmSSo,TRUE
@kamleshraval9252,2024-07-01T15:30:10Z,1,Abe pakistani rahul gandhi sale,uX7xsHsmSSo,TRUE
@anvesharathi1906,2024-07-01T15:30:02Z,0,Acha hum Ahinsa kehte hai arry jaao,uX7xsHsmSSo,TRUE
@jonnydepp8673,2024-07-01T15:29:50Z,1,the pm of india and his party is taking vote in the name of god i am christian but my belief is rahul is correct in this he is taking the votes in right way he is good hindu but modi just show he is a hindu in media once he come in dubai i was there at the new temple he just did show the tilak on camera and after the camera got off his team came washed his mouth  and applyed a clenzer on his fac modi id a camera hindu he is not a real hindu .,uX7xsHsmSSo,TRUE
@HirakDas-q7t,2024-07-01T15:29:44Z,0,om birla,uX7xsHsmSSo,TRUE
@khagiramdoley2912,2024-07-01T15:29:40Z,0,You are great,uX7xsHsmSSo,TRUE
@anubhavgupta5390,2024-07-01T15:29:36Z,0,"Sirf religion ka baat Karo, development Gaya tel lene",uX7xsHsmSSo,TRUE
@onasunnyday366,2024-07-01T15:29:29Z,1,"rahul ,plz say smthg against islamic radicals like owaisi",uX7xsHsmSSo,TRUE
@shekharchintu8686,2024-07-01T15:29:28Z,1,"Pappu he himself doesn't know, what he is speaking",uX7xsHsmSSo,TRUE
@mohan1651,2024-07-01T15:29:25Z,0,"Gandhi was a politician who was into power by the Support of muslims and the muslim league, Bharat being one of the oldest civilization never had a father and doesn't need a father",uX7xsHsmSSo,TRUE
@abhimanyubhandari1194,2024-07-01T15:29:24Z,0,What a trishul has to do with non voilance,uX7xsHsmSSo,TRUE
@aadil3182,2024-07-01T15:28:55Z,0,Om bidla ji chatukarita karte hue,uX7xsHsmSSo,TRUE
@sushilskolia,2024-07-01T15:28:49Z,0,Pappu in the parliament,uX7xsHsmSSo,TRUE
@imrankhursid8413,2024-07-01T15:28:39Z,0,Modi g thinking that what Rahul Gandhi is talking about cz Modi g ko  ENGLISH to aate nahi.....,uX7xsHsmSSo,TRUE
@spacerider1844,2024-07-01T15:28:32Z,0,"A person who is not even obeying the basic laws of parliament will obey our constitution, such a foolish dumb man Rahul Gandhi. A man of no values speaking utter nonsense, these things are even not related to any national issue just proving how is party is superior by linking people's religion with his party symbol. Lotus also has a lot of significance it represents peace and prosperity. I have no words for this brainless being. God will punish him for his misdeeds. 
While BJP thinks about national issues he only think about political issue",uX7xsHsmSSo,TRUE
@ArjunWary-ig5ei,2024-07-01T15:28:32Z,0,Rahul gandhi is great,uX7xsHsmSSo,TRUE
@NewVersionN,2024-07-01T15:28:24Z,0,Rahul..is our...Next... PM....,uX7xsHsmSSo,TRUE
@shoaibpasha125,2024-07-01T15:28:04Z,0,Rahul Gandhi best,uX7xsHsmSSo,TRUE
@SESA.Trades,2024-07-01T15:27:41Z,1,Look at the acting of Modi Ji,uX7xsHsmSSo,TRUE
@wounderlust8954,2024-07-01T15:27:38Z,0,Congress it self not following rules,uX7xsHsmSSo,TRUE
@MannatKhan-h7n,2024-07-01T15:27:38Z,2,Rahul gandhi jindabad,uX7xsHsmSSo,TRUE
@anvesharathi1906,2024-07-01T15:27:26Z,0,Shiv ji aur islam ki prayer photo waheguru ji ki sab leke aaye hai sab prepare krke aaye h ghr se,uX7xsHsmSSo,TRUE
@sagarmanve4516,2024-07-01T15:27:16Z,0,Ye log kabhi development nahi hone dega.,uX7xsHsmSSo,TRUE
@BimolShougrakpam,2024-07-01T15:27:10Z,0,Constitution itself very controversial mejority justified.,uX7xsHsmSSo,TRUE
@syedzakirhussain3839,2024-07-01T15:27:09Z,61,Most powerful speech which was not at all expected from the other side,uX7xsHsmSSo,TRUE
@AikenAiken417,2024-07-01T15:27:09Z,5,Opposition is stronger than ever,uX7xsHsmSSo,TRUE
@vivekjr8771,2024-07-01T15:27:05Z,1,"Once again self goal by RG , NOT everytime caste based politics will work",uX7xsHsmSSo,TRUE
@mohan1651,2024-07-01T15:26:52Z,0,"The trishul is the very embodiment of protecting dharma, and it's a symbol of voilence, Mahadev has used it every time to destroy the adharmis and protect dharma, so raga has no idea what he is talking about, he is giving all the useless gyan to hindus and all the benefits in the congress ruled state are given to Muslims and Christians",uX7xsHsmSSo,TRUE
@venugopalreddychukka2112,2024-07-01T15:26:33Z,0,Gandhi is the symbol of fake,uX7xsHsmSSo,TRUE
@sagarmanve4516,2024-07-01T15:26:20Z,0,Vahi purana....Formula...Todo Todo....Jaati bhed Karo...Hindu ko Segment banaya jara he....Bakwaas.,uX7xsHsmSSo,TRUE
@manmohanjayara6417,2024-07-01T15:26:17Z,0,Abe firozghandhi tu khud hindu nahi hai,uX7xsHsmSSo,TRUE
@vivekchhetri641,2024-07-01T15:26:14Z,0,What a man rahul gandhi,uX7xsHsmSSo,TRUE
@arawat85,2024-07-01T15:26:14Z,0,"Lol has he got the toolkit prepared for Biden... Lingering over ""truth"" both democrats and Congress has nothing to do with",uX7xsHsmSSo,TRUE
@mayank-kx9tc,2024-07-01T15:26:12Z,1,Fardh diya RaGa ne modiye ko,uX7xsHsmSSo,TRUE
@mithunraj1520,2024-07-01T15:26:06Z,0,0.15 master in twisting theconversation,uX7xsHsmSSo,TRUE
@wounderlust8954,2024-07-01T15:26:04Z,0,I will never ever ever vote Congress never  I said never,uX7xsHsmSSo,TRUE
@nayeemuddinazimi8133,2024-07-01T15:26:02Z,0,Wah badi baat kahiye hay. Koi mard  oposition kolead kar raha hay.,uX7xsHsmSSo,TRUE
@masterji6843,2024-07-01T15:26:02Z,0,Abe Joker. This not religious preaching stage . This is parliament,uX7xsHsmSSo,TRUE
@rajputvivekrana9527,2024-07-01T15:25:56Z,0,Pta kon Hindu hai jo iss murkh ko Vote dete hai. . . .or Hindus ko hinsa krte iss ko ye nhi pta ki kon hinsa krta hai or kon nhi,uX7xsHsmSSo,TRUE
@tamoghnadas8581,2024-07-01T15:25:49Z,0,"Hinduo ka theka hum khud le lenge, modi rss mhi chahye.",uX7xsHsmSSo,TRUE
@kumaraswamyhymsk212,2024-07-01T15:25:46Z,0,Aap hindu nahi he pappu lofher,uX7xsHsmSSo,TRUE
@LurstepThongni-qw9mg,2024-07-01T15:25:38Z,0,BJP now very well that they create pblem in everystate.. Gud BJP because you understand that you are rong and shameless BJP.. All the best rahul I'm supporting you from meghalaya  peace state and our lovely  state,uX7xsHsmSSo,TRUE
@tucker1-fandom,2024-07-01T15:25:31Z,0,Joker sala Hindu o k yeh samjhayega ab yeh,uX7xsHsmSSo,TRUE
@itsaashish,2024-07-01T15:25:28Z,7,Rahul is correct.,uX7xsHsmSSo,TRUE
@abhat3483,2024-07-01T15:25:27Z,0,"The great leader of india
Rahul Ghandi Sir",uX7xsHsmSSo,TRUE
@robinsontripura1517,2024-07-01T15:25:26Z,0,I hope Modi understands what Rahul ji mean,uX7xsHsmSSo,TRUE
@akshaytysan8751,2024-07-01T15:25:25Z,0,"Rahul gandhi jii keep going ..
World This is what look like democracy",uX7xsHsmSSo,TRUE
@Xainkhan821,2024-07-01T15:25:17Z,0,Sir modi ko English smj nahii araha hy,uX7xsHsmSSo,TRUE
@earlymorningcodes6100,2024-07-01T15:25:16Z,0,Bjp has lost just becoz of oversmartness of amit shah,uX7xsHsmSSo,TRUE
@Himanshu-cq2wx,2024-07-01T15:25:05Z,0,Gjb,uX7xsHsmSSo,TRUE
@shankar138,2024-07-01T15:25:03Z,0,"Do This Parliament House is for the nation nd people of India' citizens of India' or fighting nd argument on religious conflict's,what is this no sense,for what purpose we elected, for the nation development, progressive growth.,  Parliament time' nd days are used for progressive growth,not for useless talks like kids,Immature opposition leadership qualities,what kind of person he deserves thinking about National Security First nd growth, economy than fighting, argument with present government.,Sad part of Nation,till how many year's like this we need to see,time for strict standards of parliament time and resources should be used,Not like play ground,It's my right to ask Rahul why can't i sue you wasted time in the parliament session,what is the day achieved in your Speech for the the nation, nothing.",uX7xsHsmSSo,TRUE
@stephenkom17,2024-07-01T15:24:55Z,0,The beauty of Democracy coming back...atlast,uX7xsHsmSSo,TRUE
@Wasi-m2g,2024-07-01T15:24:46Z,0,"Dekha modi ki chalaki neech tujhe aur teri party ko bol rha tha ,pura hindu samaj le aya beech me waah re neech",uX7xsHsmSSo,TRUE
@kuleshwarkumar9365,2024-07-01T15:24:29Z,0,Ye ab 5 saal comedy karega,uX7xsHsmSSo,TRUE
@anuragbaje1663,2024-07-01T15:24:21Z,0,Mera IQ girta h Rahul gandhi ki baatein sunkr,uX7xsHsmSSo,TRUE
@jatothsrinivas6762,2024-07-01T15:24:19Z,0,I like the way Rahul Gandhi  speaks Toady,uX7xsHsmSSo,TRUE
@birsonronghang3188,2024-07-01T15:24:15Z,1,Good speech Mr Rahul Gandhi,uX7xsHsmSSo,TRUE
@cybersecurity3568,2024-07-01T15:24:08Z,0,"Rahul is burning fire 

Good opposition",uX7xsHsmSSo,TRUE
@pavan5847,2024-07-01T15:23:48Z,0,Country was progressing at slow pace during congress under BJP it was okay now next 5 years INDI WILL CONTINUE TO DISTURB PARLIAMENT AND COUNTRY ENSURE PROGRESS SLOWS DOWN,uX7xsHsmSSo,TRUE
@akashjaiswal9395,2024-07-01T15:23:27Z,0,The party who never done anything good for hindus.... Who always done bad things for hindus.... Now lecturing others of Hinduism.... Really Politics can do anything.,uX7xsHsmSSo,TRUE
@everstar8056,2024-07-01T15:23:15Z,0,Rahul Gandhi is literally smashing Modi. Modi and BJP don't represent all hindus and owaisi don't represent all Muslims of india.,uX7xsHsmSSo,TRUE
@sreeram483,2024-07-01T15:23:00Z,0,"Its true it happens we have seen a hindu priest visiting palce of his Dad still runs poojas being temple priest and also gave form of a white power in home since Hyderabad has many muslims and now it has value more than 10CR and even to 100CR and also placed his disciple as proof they are enjoying Islam form if possible but for them it is a great positive godly form and they are enjoying that value, since they both never saw Amarnath Shiva ling. It has its own story, doesnt mean they converted they achieved it through hindu ways of following till date. Since women dont appreciate Mala Swamy in home but they can get to understand why women fought for entry with same Mala darana Swamy but if it is going to violent thoughts they deny to hold the picture in home in same way many move from Shiva Idol to Vinayaka because Shiva is great but so helpful and it wont let any need for education which ia wrong. As per need if required they can revoke it back.",uX7xsHsmSSo,TRUE
@padhaiwithfunstudiesMWM,2024-07-01T15:22:56Z,43,Rahul Gandhi ne bjp ko kaha na ki Hindu samaj ko,uX7xsHsmSSo,TRUE
@pythanritikrn6583,2024-07-01T15:22:56Z,0,Rahul Gandhi on fire,uX7xsHsmSSo,TRUE
@deligentstarlypon8005,2024-07-01T15:22:55Z,0,What are they doing instead of working for the development of the country they are quarrel about religious what type of politics are they,uX7xsHsmSSo,TRUE
@lahanepavankumar1094,2024-07-01T15:22:52Z,0,"Finally opposition is also fighting for hindu, I am feeling happy now the parliament running in right direction",uX7xsHsmSSo,TRUE
@kundankumarsharma7342,2024-07-01T15:22:36Z,0,Excellent Speech,uX7xsHsmSSo,TRUE
@PuneetSharma-np3jx,2024-07-01T15:22:35Z,0,Kuch to achcha hua modi ke aane se... Modi ke aane shiva ke bare me to padha inhone.. Warna Ram ko to kalpnik hi the inki sarkar me...,uX7xsHsmSSo,TRUE
@StarrLord786,2024-07-01T15:22:32Z,0,watt lga di modi ki,uX7xsHsmSSo,TRUE
@ObserverRealist,2024-07-01T15:22:28Z,0,"For those hindus who believe in secularism ,modi is hated because he is hindu.

We don't have global support as religion.",uX7xsHsmSSo,TRUE
@Brotherhoodoff,2024-07-01T15:22:17Z,0,Modi ko samaj nhi aa raha angreze mein kya bool raha ha,uX7xsHsmSSo,TRUE
@Piyushji-mf8cg,2024-07-01T15:22:08Z,1,"with all the respect of our honorable parliament 
bc ye bhasad chalti hai yaha 
i was thinking they all are mature  
par yaar ese ladte hai ye daammmm",uX7xsHsmSSo,TRUE
@Footballgatik,2024-07-01T15:22:07Z,1,modi hindu nhi he,uX7xsHsmSSo,TRUE
@phew007,2024-07-01T15:21:39Z,0,PM is a joke,uX7xsHsmSSo,TRUE
@Sankalp2n7t,2024-07-01T15:21:38Z,0,I am Muslim after listening to Rahul ghandi i like sanatan dharm.. But BJP makes us hate sanatan dharam..,uX7xsHsmSSo,TRUE
@Susan-v2b,2024-07-01T15:21:34Z,282,Finally this country has got strong opposition this is called true democracy jai hind,uX7xsHsmSSo,TRUE
@trippyswu2563,2024-07-01T15:21:29Z,0,"Modi is a clown period he doesn't know shit
Rahul jii we're with you through thick and thin",uX7xsHsmSSo,TRUE
@kumaraswamyhymsk212,2024-07-01T15:21:00Z,0,Aap maja lene ke liye ayahe Pappu lofher,uX7xsHsmSSo,TRUE
@bomchalourembam1258,2024-07-01T15:20:34Z,0,Sir Rahul luv u,uX7xsHsmSSo,TRUE
@godblessedable,2024-07-01T15:20:34Z,0,Ruhul Gandhi is right... Speaker should perform his duty genuinely...,uX7xsHsmSSo,TRUE
@anupampriyadarshi2830,2024-07-01T15:20:26Z,0,Real fool of indian politics,uX7xsHsmSSo,TRUE
@gmsubbarao,2024-07-01T15:20:25Z,0,Stupid,uX7xsHsmSSo,TRUE
@jigneshparmar3526,2024-07-01T15:20:16Z,0,Mr raga  u r not there to give religious lectures .,uX7xsHsmSSo,TRUE
@shakir9735,2024-07-01T15:20:16Z,0,From Pappu to critics of Modi... What a journey,uX7xsHsmSSo,TRUE
@edisoncarvalho6090,2024-07-01T15:20:15Z,0,Well done Rahul Gandhi,uX7xsHsmSSo,TRUE
@gsoupputdriven,2024-07-01T15:20:05Z,0,Basic fundamental Discipline should be maintained in the house if the speaker restricts something you should not proceed with that...,uX7xsHsmSSo,TRUE
@ReenaSaini-ru4nr,2024-07-01T15:20:03Z,0,Ye desh hindu muslim nhi h parliament me bethkar hindu muslim krne se achha h vikas ki bat kro,uX7xsHsmSSo,TRUE
@bandiramu61,2024-07-01T15:19:40Z,0,Shameless people voted elected him,uX7xsHsmSSo,TRUE
@AjitSingh-bv2dt,2024-07-01T15:19:37Z,0,Koi kam ki baat bhi kar liya karo Sajan mein,uX7xsHsmSSo,TRUE
@staymotive8741,2024-07-01T15:19:26Z,0,BETA AB SUNNA PADEGA ........GATHBANDHAN MAIN HO,uX7xsHsmSSo,TRUE
@sabasdiary,2024-07-01T15:19:23Z,0,Rahul is making it hard for Modi to understand by speaking in English....,uX7xsHsmSSo,TRUE
@rakeshyadav-ej2bf,2024-07-01T15:19:08Z,0,Ok finally the winner of the speech competition in the highschool is 9th class student Rahul Gandhi for his maja speech. I think he theft the school child's speech copy from his school bag....,uX7xsHsmSSo,TRUE
@sagarmazumdar4575,2024-07-01T15:19:05Z,0,"Yaar ye pappu ko ye sab ooth pathan chije sikhata kaun hai, ... Matlab kuch bhi yaar...",uX7xsHsmSSo,TRUE
@HarisKhan-yi3gl,2024-07-01T15:18:56Z,1,it was Rahul gandhis remarks on bjp and how they are exploiting hinduism. his remarks were not on hinduism but indian express wants to make it look like he made some negative comments against hinduism,uX7xsHsmSSo,TRUE
@bandiramu61,2024-07-01T15:18:54Z,0,He must be evacuated,uX7xsHsmSSo,TRUE
@madhulikamisra-do8lh,2024-07-01T15:18:48Z,1,Shame on Rahul gandhi for Insulting Hindus,uX7xsHsmSSo,TRUE
@adee521021,2024-07-01T15:18:43Z,1,Modi is a liar.,uX7xsHsmSSo,TRUE
@gautamtomar5204,2024-07-01T15:18:36Z,4,Rahul is building great opposition. He has emerged as a great leader.,uX7xsHsmSSo,TRUE
@RiborSohkhlet-rt4to,2024-07-01T15:18:11Z,0,Strong oppositions,uX7xsHsmSSo,TRUE
@monster-le8pl,2024-07-01T15:17:48Z,261,Rahul is now giving modi its own medicine,uX7xsHsmSSo,TRUE
@pawanyadav-ep1pq,2024-07-01T15:17:41Z,0,Rahul gandhi kis religion ke hai,uX7xsHsmSSo,TRUE
@lohithprince,2024-07-01T15:17:36Z,5,Finally the dictatorship ends. This was the real need of the Indian Parliament. Hope Modi learns to collaborate and rule and not act like a tyrant from hereon.,uX7xsHsmSSo,TRUE
@Aar-fx8pm,2024-07-01T15:17:18Z,0,Good to see both sides being respectful. Samvidhan ki jai,uX7xsHsmSSo,TRUE
@kmahussainifaheem7183,2024-07-01T15:17:15Z,0,"Rahul gandhi shows mirror to modi ,bjp,and rss but they are shameless",uX7xsHsmSSo,TRUE
@Sarthak-lg8te,2024-07-01T15:17:08Z,0,Modi sadme hai,uX7xsHsmSSo,TRUE
@nayeemuddinazimi8133,2024-07-01T15:16:25Z,0,A man talk his drection with GOD. Wah,uX7xsHsmSSo,TRUE
@chandanchowdhury1277,2024-07-01T15:16:20Z,0,Bebakuf  ki tarha bolrahahin yea koi speech hain,uX7xsHsmSSo,TRUE
@JoshuaAbonmai,2024-07-01T15:16:05Z,0,Modi u r finish this term.,uX7xsHsmSSo,TRUE
@banybarman5137,2024-07-01T15:15:29Z,0,INC enemey of Sanatan Hindu.,uX7xsHsmSSo,TRUE
@SLAYER-mf7nd,2024-07-01T15:15:23Z,0,At 2024 he know what is Hinduism only for for his party symbol... Don't try to play with Hinduism,uX7xsHsmSSo,TRUE
@banybarman5137,2024-07-01T15:15:16Z,0,Pappo go back Italy,uX7xsHsmSSo,TRUE
@bandiramu61,2024-07-01T15:15:10Z,0,Wearing t-shirt is not manace in parliament,uX7xsHsmSSo,TRUE
@sameer15787,2024-07-01T15:15:09Z,0,Ye khopad pappu kisi aur religion ka foto kyu nahi use karta... he is gonna destroy India ..,uX7xsHsmSSo,TRUE
@24tofiq,2024-07-01T15:15:05Z,0,Super speech,uX7xsHsmSSo,TRUE
@banybarman5137,2024-07-01T15:15:00Z,0,Antonia Maino gang playing divided rules in Bharat.,uX7xsHsmSSo,TRUE
@shubh12345B,2024-07-01T15:14:59Z,1,How irritated om birla is as he cannot just dictate rahul to stop and sit down,uX7xsHsmSSo,TRUE
@nayeemsonu,2024-07-01T15:14:57Z,0,RG is Roaring,uX7xsHsmSSo,TRUE
@thinkstraight,2024-07-01T15:14:55Z,2,"Karma hi bhagwan hai
Tisri aankh khul gayi gai
Public sab jaanti hai
Religion ke naam par gumrah mat karo",uX7xsHsmSSo,TRUE
@kevigracy-xv4ou,2024-07-01T15:14:47Z,0,Rahul s right,uX7xsHsmSSo,TRUE
@banybarman5137,2024-07-01T15:14:46Z,0,Becareful from Fake gandi and Antonia Maino gang.,uX7xsHsmSSo,TRUE
@sudhansus60,2024-07-01T15:14:46Z,0,Rahul gandhi is absolutely right,uX7xsHsmSSo,TRUE
@Seveneightpm-un2rr,2024-07-01T15:14:38Z,0,Shame on rahul gandhi for anti hindu remarks,uX7xsHsmSSo,TRUE
@mikechhakchhuak5005,2024-07-01T15:14:29Z,0,"This is India and it doesn't belong to only The Hindu's. BJP your Hindutva trump card won't work anymore, Modi ji aap jo itne saalo se jo aap Hindu Dharam ko election jeetne ke liye use karte the woh ab nahi chalega Bharat ke Jitne bhi Hindu hai na inko bhi pata hai ki aap Dharam ko leke election khelte ho.",uX7xsHsmSSo,TRUE
@banybarman5137,2024-07-01T15:14:28Z,0,Pappo khan go back Pakistan,uX7xsHsmSSo,TRUE
@BabuluGugulu,2024-07-01T15:14:24Z,0,What a speech,uX7xsHsmSSo,TRUE
@Goursuhail,2024-07-01T15:14:23Z,0,Crocodile tears again,uX7xsHsmSSo,TRUE
